movie_title,movie_imdb_link,movie_facebook_likes,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes
Faster,http://www.imdb.com/title/tt1433108/?ref_=fn_tt_tt_1,12000.0,George Tillman Jr.,91,Dwayne Johnson,12000,Mauricio Lopez,12,Jim Gaines,9,26406.0
Piranha 3D,http://www.imdb.com/title/tt0464154/?ref_=fn_tt_tt_1,13000.0,Alexandre Aja,192,Richard Dreyfuss,1200,Ving Rhames,1600,Elisabeth Shue,1800,24842.0
I Don't Know How She Does It,http://www.imdb.com/title/tt1742650/?ref_=fn_tt_tt_1,5400.0,Douglas McGrath,41,Sarah Jessica Parker,2600,Pierce Brosnan,3200,Greg Kinnear,1500,18522.0
The Wiz,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,5400.0,Sidney Lumet,4600,Diana Ross,296,Michael Jackson,2900,Nipsey Russell,114,6778.0
Play It to the Bone,http://www.imdb.com/title/tt0196857/?ref_=fn_tt_tt_1,154.0,Ron Shelton,42,Antonio Banderas,5700,Woody Harrelson,5100,Lolita Davidovich,198,17329.0
Ready to Rumble,http://www.imdb.com/title/tt0217756/?ref_=fn_tt_tt_1,674.0,Brian Robbins,50,David Arquette,619,Oliver Platt,1000,Scott Caan,1500,9719.0
Meet the Deedles,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1,838.0,Steve Boyum,9,Steve Van Wormer,13,Paul Walker,23000,A.J. Langer,252,29694.0
Beyond the Sea,http://www.imdb.com/title/tt0363473/?ref_=fn_tt_tt_1,1300.0,Kevin Spacey,18000,Kevin Spacey,18000,Kate Bosworth,1300,John Goodman,3200,28298.0
The Princess and the Cobbler,http://www.imdb.com/title/tt0112389/?ref_=fn_tt_tt_1,407.0,Richard Williams,18,Vincent Price,3300,Bobbi Page,7,Steve Lively,1,4430.0
The Bridge of San Luis Rey,http://www.imdb.com/title/tt0356443/?ref_=fn_tt_tt_1,225.0,Mary McGuckian,6,F. Murray Abraham,697,Kathy Bates,2100,Gabriel Byrne,1200,31204.0
Star Wars: Episode V - The Empire Strikes Back,http://www.imdb.com/title/tt0080684/?ref_=fn_tt_tt_1,18000.0,Irvin Kershner,885,Mark Hamill,4400,Harrison Ford,11000,Carrie Fisher,2000,24861.0
The Waterboy,http://www.imdb.com/title/tt0120484/?ref_=fn_tt_tt_1,2400.0,Frank Coraci,153,Adam Sandler,11000,Kathy Bates,2100,Henry Winkler,1900,21351.0
"Girl, Interrupted",http://www.imdb.com/title/tt0172493/?ref_=fn_tt_tt_1,7900.0,James Mangold,445,Winona Ryder,3500,Angelina Jolie,11000,Clea DuVall,1000,38155.0
Bad Boys,http://www.imdb.com/title/tt0112442/?ref_=fn_tt_tt_1,3700.0,Michael Bay,2200,Lisa Boyle,70,Will Smith,10000,Martin Lawrence,2000,13037.0
Pitch Black,http://www.imdb.com/title/tt0134847/?ref_=fn_tt_tt_1,5100.0,David Twohy,127,Vin Diesel,14000,Radha Mitchell,1000,Cole Hauser,782,20179.0
The Naked Gun 2: The Smell of Fear,http://www.imdb.com/title/tt0102510/?ref_=fn_tt_tt_1,1100.0,David Zucker,131,Leslie Nielsen,7700,Priscilla Presley,349,George Kennedy,3000,13456.0
Zombieland,http://www.imdb.com/title/tt1156398/?ref_=fn_tt_tt_1,26000.0,Ruben Fleischer,182,Jesse Eisenberg,6100,Woody Harrelson,5100,Emma Stone,15000,48611.0
The Ides of March,http://www.imdb.com/title/tt1124035/?ref_=fn_tt_tt_1,22000.0,George Clooney,9400,Ryan Gosling,33000,George Clooney,9400,Philip Seymour Hoffman,22000,76994.0
The Wedding Ringer,http://www.imdb.com/title/tt0884732/?ref_=fn_tt_tt_1,7300.0,Jeremy Garelick,12,Kevin Hart,1700,Josh Gad,1000,Affion Crockett,139,15274.0
Someone Like You...,http://www.imdb.com/title/tt0244970/?ref_=fn_tt_tt_1,1300.0,Tony Goldwyn,962,Ashley Judd,1800,Greg Kinnear,1500,Hugh Jackman,20000,26810.0
Final Destination,http://www.imdb.com/title/tt0195714/?ref_=fn_tt_tt_1,3700.0,James Wong,71,Devon Sawa,2300,Ali Larter,2200,Kerr Smith,591,12677.0
Jaws: The Revenge,http://www.imdb.com/title/tt0093300/?ref_=fn_tt_tt_1,1200.0,Joseph Sargent,114,Lorraine Gary,72,Lance Guest,106,Mario Van Peebles,556,7713.0
Her,http://www.imdb.com/title/tt1798709/?ref_=fn_tt_tt_1,150000.0,Spike Jonze,1100,Joaquin Phoenix,4400,Lynn Adrianna,164,Lisa Renee Pitts,13,47558.0
Haywire,http://www.imdb.com/title/tt1506999/?ref_=fn_tt_tt_1,9300.0,Steven Soderbergh,1400,Gina Carano,3300,Michael Angarano,947,Channing Tatum,17000,48889.0
Marvin's Room,http://www.imdb.com/title/tt0116999/?ref_=fn_tt_tt_1,1000.0,Jerry Zaks,4,Meryl Streep,11000,Leonardo DiCaprio,29000,Diane Keaton,2000,68593.0
Vanity Fair,http://www.imdb.com/title/tt0241025/?ref_=fn_tt_tt_1,767.0,Mira Nair,307,Gabriel Byrne,1200,Angelica Mandy,6,Roger Lloyd Pack,540,17919.0
Joy Ride,http://www.imdb.com/title/tt0206314/?ref_=fn_tt_tt_1,3100.0,John Dahl,131,Steve Zahn,2500,Paul Walker,23000,Leelee Sobieski,1400,28588.0
Harley Davidson and the Marlboro Man,http://www.imdb.com/title/tt0102005/?ref_=fn_tt_tt_1,2500.0,Simon Wincer,23,Mickey Rourke,3300,Don Johnson,983,Chelsea Field,99,13600.0
Coco Before Chanel,http://www.imdb.com/title/tt1035736/?ref_=fn_tt_tt_1,6400.0,Anne Fontaine,110,Audrey Tautou,3400,Benot Poelvoorde,89,Alessandro Nivola,528,4150.0
In the Valley of Elah,http://www.imdb.com/title/tt0478134/?ref_=fn_tt_tt_1,2300.0,Paul Haggis,554,Tommy Lee Jones,7900,Charlize Theron,9100,Jason Patric,680,37888.0
The End of the Affair,http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1,1500.0,Neil Jordan,278,Ralph Fiennes,8700,Stephen Rea,329,Julianne Moore,9300,21081.0
Anywhere But Here,http://www.imdb.com/title/tt0149691/?ref_=fn_tt_tt_1,642.0,Wayne Wang,62,Susan Sarandon,2600,Natalie Portman,20000,Hart Bochner,161,26149.0
Bodyguards and Assassins,http://www.imdb.com/title/tt1403130/?ref_=fn_tt_tt_1,769.0,Teddy Chan,3,Xueqi Wang,12,Tony Ka Fai Leung,46,Jun Hu,11,9384.0
Flight Crew,http://www.imdb.com/title/tt5653294/?ref_=fn_tt_tt_1,621.0,Nikolay Lebedev,3,Vladimir Mashkov,103,Agne Grudyte,3,Sergey Shakurov,7,1335.0
The Longshots,http://www.imdb.com/title/tt1091751/?ref_=fn_tt_tt_1,385.0,Fred Durst,258,Ice Cube,1700,Keke Palmer,1400,Tasha Smith,721,5604.0
Chri,http://www.imdb.com/title/tt1179258/?ref_=fn_tt_tt_1,1100.0,Stephen Frears,378,Michelle Pfeiffer,4600,Frances Tomelty,4,Tom Burke,218,11787.0
The Water Diviner,http://www.imdb.com/title/tt3007512/?ref_=fn_tt_tt_1,18000.0,Russell Crowe,7300,Russell Crowe,7300,Olga Kurylenko,3200,Yilmaz Erdogan,85,16426.0
Forsaken,http://www.imdb.com/title/tt2271563/?ref_=fn_tt_tt_1,3000.0,Jon Cassar,79,Kiefer Sutherland,3900,Donald Sutherland,3300,Brian Cox,1400,13011.0
Spaceballs,http://www.imdb.com/title/tt0094012/?ref_=fn_tt_tt_1,13000.0,Mel Brooks,3100,Mel Brooks,3100,John Candy,2700,Rick Moranis,1500,14447.0
1408,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,11000.0,Mikael Hfstrm,101,John Cusack,5600,Paul Birchard,2,Margot Leicester,2,9915.0
Rogue,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1,537.0,Matthew Parkhill,7,Cole Hauser,782,Thandie Newton,2500,Sarah Jeffery,146,6113.0
Ghost,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,8900.0,Jerry Zucker,110,Patrick Swayze,3400,Demi Moore,2100,Whoopi Goldberg,2200,8815.0
The Bridges of Madison County,http://www.imdb.com/title/tt0112579/?ref_=fn_tt_tt_1,9300.0,Clint Eastwood,17000,Clint Eastwood,17000,Meryl Streep,11000,Annie Corley,43,28246.0
There's Something About Mary,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1,4400.0,Bobby Farrelly,103,Cameron Diaz,4900,Matt Dillon,1700,Ben Stiller,3500,20718.0
The Hundred-Foot Journey,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1,55000.0,Lasse Hallstrm,532,Helen Mirren,2900,Om Puri,181,Manish Dayal,820,4432.0
The Santa Clause,http://www.imdb.com/title/tt0111070/?ref_=fn_tt_tt_1,4700.0,John Pasquin,11,Tim Allen,1300,Judge Reinhold,899,Wendy Crewson,254,5722.0
The Rookie,http://www.imdb.com/title/tt0265662/?ref_=fn_tt_tt_1,1300.0,John Lee Hancock,102,Dennis Quaid,2000,Rachel Griffiths,578,Jay Hernandez,1100,8183.0
Diary of a Wimpy Kid: Dog Days,http://www.imdb.com/title/tt2023453/?ref_=fn_tt_tt_1,2700.0,David Bowers,7,Zachary Gordon,975,Steve Zahn,2500,Robert Capron,372,8575.0
The Game Plan,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1,1600.0,Andy Fickman,98,Dwayne Johnson,12000,Madison Pettis,839,Kyra Sedgwick,963,20305.0
Underworld,http://www.imdb.com/title/tt0320691/?ref_=fn_tt_tt_1,5900.0,Len Wiseman,237,Kate Beckinsale,7600,Scott Speedman,1500,Michael Sheen,2600,34810.0
Gandhi,http://www.imdb.com/title/tt0083987/?ref_=fn_tt_tt_1,12000.0,Richard Attenborough,4300,Ben Kingsley,3500,Candice Bergen,545,Edward Fox,130,7068.0
The Net,http://www.imdb.com/title/tt0113957/?ref_=fn_tt_tt_1,2800.0,Irwin Winkler,35,Sandra Bullock,8600,Jeremy Northam,324,Dennis Miller,173,10344.0
"Hail, Caesar!",http://www.imdb.com/title/tt0475290/?ref_=fn_tt_tt_1,24000.0,Ethan Coen,1000,Josh Brolin,2900,George Clooney,9400,Alden Ehrenreich,1000,70907.0
Son of God,http://www.imdb.com/title/tt3210686/?ref_=fn_tt_tt_1,15000.0,Christopher Spencer,25,Diogo Morgado,1800,Greg Hicks,8,Adrian Schiller,33,2583.0
Jay and Silent Bob Strike Back,http://www.imdb.com/title/tt0261392/?ref_=fn_tt_tt_1,3500.0,Kevin Smith,2300,Jason Mewes,895,Kevin Smith,2300,Ben Affleck,6700,32938.0
The Animal,http://www.imdb.com/title/tt0255798/?ref_=fn_tt_tt_1,1000.0,Luke Greenfield,42,Rob Schneider,2100,Colleen Haskell,181,John C. McGinley,1300,8676.0
Derailed,http://www.imdb.com/title/tt0398017/?ref_=fn_tt_tt_1,2200.0,Mikael Hfstrm,101,Vincent Cassel,3200,Clive Owen,7200,Addison Timlin,1100,21279.0
I Am Sam,http://www.imdb.com/title/tt0277027/?ref_=fn_tt_tt_1,15000.0,Jessie Nelson,24,Sean Penn,4600,Michelle Pfeiffer,4600,Dakota Fanning,6900,20436.0
The Informant!,http://www.imdb.com/title/tt1130080/?ref_=fn_tt_tt_1,2600.0,Steven Soderbergh,1400,Matt Damon,14000,Lucas McHugh Carroll,36,Eddie Jemison,337,19671.0
Deuce Bigalow: European Gigolo,http://www.imdb.com/title/tt0367652/?ref_=fn_tt_tt_1,902.0,Mike Bigelow,2,Rob Schneider,2100,Eddie Griffin,487,Jeroen Krabb,98,10839.0
Our Kind of Traitor,http://www.imdb.com/title/tt1995390/?ref_=fn_tt_tt_1,2200.0,Susanna White,25,Carlos Acosta,1,Radivoje Bukvic,151,Stellan Skarsgrd,3200,11451.0
Shadowlands,http://www.imdb.com/title/tt0108101/?ref_=fn_tt_tt_1,2000.0,Richard Attenborough,4300,Julian Fellowes,269,Roddy Maude-Roxby,4,Michael Denison,3,13627.0
Delivery Man,http://www.imdb.com/title/tt2387559/?ref_=fn_tt_tt_1,8600.0,Ken Scott,32,Vince Vaughn,2500,Chris Pratt,3000,Cobie Smulders,5900,14825.0
The Transporter Refueled,http://www.imdb.com/title/tt2938956/?ref_=fn_tt_tt_1,9400.0,Camille Delamarre,11,Ed Skrein,811,Ray Stevenson,2600,Loan Chabanol,69,4029.0
Saving Silverman,http://www.imdb.com/title/tt0239948/?ref_=fn_tt_tt_1,755.0,Dennis Dugan,227,Steve Zahn,2500,Jack Black,3100,Jason Biggs,1100,10276.0
Mad Money,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,696.0,Callie Khouri,144,Diane Keaton,2000,Ted Danson,875,Katie Holmes,2000,9636.0
Homefront,http://www.imdb.com/title/tt2312718/?ref_=fn_tt_tt_1,15000.0,Gary Fleder,39,Jason Statham,26000,James Franco,11000,Izabela Vidovic,230,49563.0
Josie and the Pussycats,http://www.imdb.com/title/tt0236348/?ref_=fn_tt_tt_1,1100.0,Harry Elfont,4,Rachael Leigh Cook,1200,Rosario Dawson,3000,Tara Reid,1200,13172.0
Summer of Sam,http://www.imdb.com/title/tt0162677/?ref_=fn_tt_tt_1,1200.0,Spike Lee,1500,John Leguizamo,2200,Adrien Brody,5100,Mira Sorvino,992,12743.0
I Heart Huckabees,http://www.imdb.com/title/tt0356721/?ref_=fn_tt_tt_1,2900.0,David O. Russell,746,Jason Schwartzman,1800,Isabelle Huppert,681,Dustin Hoffman,7200,32027.0
Megiddo: The Omega Code 2,http://www.imdb.com/title/tt0263728/?ref_=fn_tt_tt_1,162.0,Brian Trenchard-Smith,54,Michael York,422,Michael Biehn,2000,Joseph Makkar,101,5776.0
RoboCop 3,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,734.0,Fred Dekker,87,Robert John Burke,331,Mario Machado,32,Remy Ryan,41,3178.0
Black Book,http://www.imdb.com/title/tt0389557/?ref_=fn_tt_tt_1,5300.0,Paul Verhoeven,736,Carice van Houten,3200,Sebastian Koch,380,Thom Hoffman,14,6926.0
The Glass House,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1,825.0,Daniel Sackheim,12,Leelee Sobieski,1400,Diane Lane,2400,Stellan Skarsgrd,3200,11311.0
Out of the Furnace,http://www.imdb.com/title/tt1206543/?ref_=fn_tt_tt_1,17000.0,Scott Cooper,110,Woody Harrelson,5100,Dendrie Taylor,121,Carl Ciarfalio,56,45354.0
Darling Lili,http://www.imdb.com/title/tt0065611/?ref_=fn_tt_tt_1,106.0,Blake Edwards,689,Julie Andrews,2700,Rock Hudson,644,Jeremy Kemp,44,3502.0
Dudley Do-Right,http://www.imdb.com/title/tt0160236/?ref_=fn_tt_tt_1,274.0,Hugh Wilson,41,Brendan Fraser,3000,Sarah Jessica Parker,2600,Alfred Molina,1100,9287.0
The Little Vampire,http://www.imdb.com/title/tt0192255/?ref_=fn_tt_tt_1,1200.0,Uli Edel,34,Jonathan Lipnicki,1200,Richard E. Grant,555,Jim Carter,469,4657.0
Joyeux Noel,http://www.imdb.com/title/tt0424205/?ref_=fn_tt_tt_1,11000.0,Christian Carion,13,Diane Kruger,3400,Natalie Dessay,3,Benno Frmann,128,7874.0
Before I Go to Sleep,http://www.imdb.com/title/tt1726592/?ref_=fn_tt_tt_1,11000.0,Rowan Joffe,17,Nicole Kidman,4800,Colin Firth,14000,Mark Strong,3300,22729.0
Arlington Road,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,2600.0,Mark Pellington,88,Jeff Bridges,12000,Tim Robbins,5900,Joan Cusack,1500,20983.0
The Libertine,http://www.imdb.com/title/tt0375920/?ref_=fn_tt_tt_1,2500.0,Laurence Dunmore,2,Johnny Depp,40000,Paul Ritter,17,John Malkovich,8700,58946.0
Stone,http://www.imdb.com/title/tt1423995/?ref_=fn_tt_tt_1,6600.0,John Curran,47,Robert De Niro,22000,Edward Norton,8800,Milla Jovovich,14000,46593.0
Sorcerer,http://www.imdb.com/title/tt0076740/?ref_=fn_tt_tt_1,2700.0,William Friedkin,627,Roy Scheider,846,Bruno Cremer,24,Francisco Rabal,16,1053.0
Molire,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,818.0,Laurent Tirard,2,Romain Duris,811,Fabrice Luchini,88,Laura Morante,65,1671.0
Underdogs,http://www.imdb.com/title/tt1634003/?ref_=fn_tt_tt_1,1800.0,Juan Jos Campanella,197,Gabriel Almirn,1,Federico Cecere,1,Ezequiel Cipols,1,43.0
Michael Clayton,http://www.imdb.com/title/tt0465538/?ref_=fn_tt_tt_1,3600.0,Tony Gilroy,212,Tom Wilkinson,1000,Michael O'Keefe,264,Sydney Pollack,522,16588.0
The Butterfly God,http://www.imdb.com/title/tt4190498/?ref_=fn_tt_tt_1,1.0,Jay Russell,24,,,,,,,0.0
"South Park: Bigger, Longer & Uncut",http://www.imdb.com/title/tt0158983/?ref_=fn_tt_tt_1,2500.0,Trey Parker,415,Trey Parker,415,Matt Stone,194,Mary Kay Bergman,30,13749.0
To Rome with Love,http://www.imdb.com/title/tt1859650/?ref_=fn_tt_tt_1,18000.0,Woody Allen,11000,Judy Davis,224,Flavio Parenti,143,Roberto Benigni,1300,6109.0
Silver Linings Playbook,http://www.imdb.com/title/tt1045658/?ref_=fn_tt_tt_1,117000.0,David O. Russell,746,Bradley Cooper,14000,Jennifer Lawrence,34000,Robert De Niro,22000,77736.0
My Fellow Americans,http://www.imdb.com/title/tt0117119/?ref_=fn_tt_tt_1,973.0,Peter Segal,89,Jack Lemmon,1300,James Garner,6700,Dan Aykroyd,3500,24209.0
Firefox,http://www.imdb.com/title/tt0083943/?ref_=fn_tt_tt_1,1500.0,Clint Eastwood,17000,Clint Eastwood,17000,Freddie Jones,136,David Huffman,8,17833.0
Death at a Funeral,http://www.imdb.com/title/tt0795368/?ref_=fn_tt_tt_1,9400.0,Frank Oz,1100,Matthew Macfadyen,3200,Keeley Hawes,230,Andy Nyman,77,31942.0
Teenage Mutant Ninja Turtles III,http://www.imdb.com/title/tt0108308/?ref_=fn_tt_tt_1,1000.0,Stuart Gillard,7,Elias Koteas,1400,Paige Turco,538,Stuart Wilson,94,2670.0
Freedom Writers,http://www.imdb.com/title/tt0463998/?ref_=fn_tt_tt_1,10000.0,Richard LaGravenese,98,Hilary Swank,2300,Patrick Dempsey,3400,Scott Glenn,827,9717.0
Never Back Down,http://www.imdb.com/title/tt1023111/?ref_=fn_tt_tt_1,9300.0,Jeff Wadlow,66,Sean Faris,2500,Amber Heard,5900,Cam Gigandet,8400,24819.0
Hardball,http://www.imdb.com/title/tt0180734/?ref_=fn_tt_tt_1,1100.0,Brian Robbins,50,Keanu Reeves,19000,Diane Lane,2400,John Hawkes,1200,25332.0
The Rage: Carrie 2,http://www.imdb.com/title/tt0144814/?ref_=fn_tt_tt_1,921.0,Katt Shea,52,Emily Bergl,226,Jason London,712,Dylan Bruno,337,4711.0
The Transporter,http://www.imdb.com/title/tt0293662/?ref_=fn_tt_tt_1,4800.0,Louis Leterrier,257,Jason Statham,26000,Qi Shu,1000,Matt Schulze,450,27585.0
Moonlight Mile,http://www.imdb.com/title/tt0179098/?ref_=fn_tt_tt_1,371.0,Brad Silberling,52,Jake Gyllenhaal,15000,Dustin Hoffman,7200,Susan Sarandon,2600,26501.0
Tinker Tailor Soldier Spy,http://www.imdb.com/title/tt1340800/?ref_=fn_tt_tt_1,25000.0,Tomas Alfredson,141,Mark Strong,3300,John Hurt,2800,Zoltn Mucsi,17,53946.0
For Colored Girls,http://www.imdb.com/title/tt1405500/?ref_=fn_tt_tt_1,6400.0,Tyler Perry,2400,Kimberly Elise,636,Janet Jackson,590,Loretta Devine,959,16400.0
The Bachelor,http://www.imdb.com/title/tt0120596/?ref_=fn_tt_tt_1,460.0,Gary Sinyor,1,Chris O'Donnell,2100,Rene Zellweger,2500,Artie Lange,103,14822.0
Swing Vote,http://www.imdb.com/title/tt1027862/?ref_=fn_tt_tt_1,1100.0,Joshua Michael Stern,1200,Kevin Costner,4100,Madeline Carroll,1000,Paula Patton,3200,21421.0
Away We Go,http://www.imdb.com/title/tt1176740/?ref_=fn_tt_tt_1,7000.0,Sam Mendes,2200,John Krasinski,2200,Maya Rudolph,1400,Carmen Ejogo,379,16139.0
Home Alone 2: Lost in New York,http://www.imdb.com/title/tt0104431/?ref_=fn_tt_tt_1,5700.0,Chris Columbus,4800,Macaulay Culkin,3000,Joe Pesci,2700,Daniel Stern,804,10603.0
Raiders of the Lost Ark,http://www.imdb.com/title/tt0082971/?ref_=fn_tt_tt_1,16000.0,Steven Spielberg,14000,Harrison Ford,11000,Karen Allen,821,Paul Freeman,207,15859.0
The Best Little Whorehouse in Texas,http://www.imdb.com/title/tt0083642/?ref_=fn_tt_tt_1,2000.0,Colin Higgins,19,Burt Reynolds,1500,Dolly Parton,1000,Dom DeLuise,853,6880.0
The Beaver,http://www.imdb.com/title/tt1321860/?ref_=fn_tt_tt_1,17000.0,Jodie Foster,6400,Mel Gibson,5200,Cherry Jones,248,Jodie Foster,6400,52216.0
Bitter Harvest,http://www.imdb.com/title/tt3182620/?ref_=fn_tt_tt_1,1200.0,George Mendeluk,11,Max Irons,3800,Terence Stamp,1300,Barry Pepper,2200,11269.0
Molly,http://www.imdb.com/title/tt0143746/?ref_=fn_tt_tt_1,284.0,John Duigan,18,Elisabeth Shue,1800,Aaron Eckhart,2500,Jill Hennessy,419,11169.0
Close Encounters of the Third Kind,http://www.imdb.com/title/tt0075860/?ref_=fn_tt_tt_1,8900.0,Steven Spielberg,14000,Richard Dreyfuss,1200,Franois Truffaut,1300,Teri Garr,485,5914.0
Beauty and the Beast,http://www.imdb.com/title/tt2771200/?ref_=fn_tt_tt_1,27000.0,Bill Condon,386,Dan Stevens,2600,Emma Watson,9000,Luke Evans,5800,40833.0
Pulse,http://www.imdb.com/title/tt0454919/?ref_=fn_tt_tt_1,1400.0,Jim Sonzero,3,Kristen Bell,4200,Ian Somerhalder,16000,Christina Milian,1000,27380.0
Beverly Hills Cop II,http://www.imdb.com/title/tt0092644/?ref_=fn_tt_tt_1,1500.0,Tony Scott,12000,Eddie Murphy,3600,Judge Reinhold,899,Jrgen Prochnow,362,7730.0
eXistenZ,http://www.imdb.com/title/tt0120907/?ref_=fn_tt_tt_1,6100.0,David Cronenberg,2300,Jennifer Jason Leigh,1000,Jude Law,6000,Ian Holm,1300,15604.0
The Conjuring,http://www.imdb.com/title/tt1457767/?ref_=fn_tt_tt_1,133000.0,James Wan,2500,Vera Farmiga,4600,Patrick Wilson,4100,Lili Taylor,966,20780.0
Beverly Hills Chihuahua,http://www.imdb.com/title/tt1014775/?ref_=fn_tt_tt_1,1400.0,Raja Gosnell,67,Piper Perabo,1900,Manolo Cardona,148,Jamie Lee Curtis,2000,6649.0
Bringing Down the House,http://www.imdb.com/title/tt0305669/?ref_=fn_tt_tt_1,831.0,Adam Shankman,163,Steve Martin,6600,Queen Latifah,1900,Eugene Levy,1200,19664.0
Jackass 3D,http://www.imdb.com/title/tt1116184/?ref_=fn_tt_tt_1,8400.0,Jeff Tremaine,81,Johnny Knoxville,1700,Bam Margera,601,Ryan Dunn,1700,6271.0
The Silence of the Lambs,http://www.imdb.com/title/tt0102926/?ref_=fn_tt_tt_1,41000.0,Jonathan Demme,441,Jodie Foster,6400,Lawrence A. Bonney,2,Kasi Lemmons,149,22201.0
Wayne's World,http://www.imdb.com/title/tt0105793/?ref_=fn_tt_tt_1,5200.0,Penelope Spheeris,123,Mike Myers,1400,Dana Carvey,457,Rob Lowe,1500,7188.0
Jaws 2,http://www.imdb.com/title/tt0077766/?ref_=fn_tt_tt_1,1500.0,Jeannot Szwarc,87,Roy Scheider,846,Lorraine Gary,72,Murray Hamilton,365,1582.0
Are We There Yet?,http://www.imdb.com/title/tt0368578/?ref_=fn_tt_tt_1,775.0,Brian Levant,32,Ice Cube,1700,Nia Long,835,Aleisha Allen,194,5294.0
Bad Moms,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1,27000.0,Jon Lucas,24,Mila Kunis,15000,Kathryn Hahn,1200,Kristen Bell,4200,27170.0
Tammy,http://www.imdb.com/title/tt2103254/?ref_=fn_tt_tt_1,11000.0,Ben Falcone,265,Melissa McCarthy,7300,Susan Sarandon,2600,Kathy Bates,2100,24482.0
The Descendants,http://www.imdb.com/title/tt1033575/?ref_=fn_tt_tt_1,22000.0,Alexander Payne,729,George Clooney,9400,Shailene Woodley,8100,Amara Miller,128,19090.0
White Chicks,http://www.imdb.com/title/tt0381707/?ref_=fn_tt_tt_1,6100.0,Keenen Ivory Wayans,323,Shawn Wayans,573,Marlon Wayans,1500,Jaime King,958,16079.0
School of Rock,http://www.imdb.com/title/tt0332379/?ref_=fn_tt_tt_1,6600.0,Richard Linklater,3900,Jack Black,3100,Adam Pascal,172,Lucas Papaelias,35,9017.0
Mortal Kombat,http://www.imdb.com/title/tt0113855/?ref_=fn_tt_tt_1,3800.0,Paul W.S. Anderson,544,Christopher Lambert,1000,Robin Shou,341,Linden Ashby,308,3821.0
Holes,http://www.imdb.com/title/tt0311289/?ref_=fn_tt_tt_1,3200.0,Andrew Davis,99,Sigourney Weaver,3900,Jon Voight,1800,Tim Blake Nelson,597,15892.0
Barbershop: The Next Cut,http://www.imdb.com/title/tt3628584/?ref_=fn_tt_tt_1,4100.0,Malcolm D. Lee,92,Ice Cube,1700,Cedric the Entertainer,437,Regina Hall,812,10086.0
12 Years a Slave,http://www.imdb.com/title/tt2024544/?ref_=fn_tt_tt_1,84000.0,Steve McQueen,1700,Chiwetel Ejiofor,3500,Dwight Henry,168,Dickie Gravois,4,7799.0
Why Did I Get Married Too?,http://www.imdb.com/title/tt1391137/?ref_=fn_tt_tt_1,1300.0,Tyler Perry,2400,Tyler Perry,2400,Janet Jackson,590,Jill Scott,299,10354.0
Madea's Witness Protection,http://www.imdb.com/title/tt2215285/?ref_=fn_tt_tt_1,3600.0,Tyler Perry,2400,Tyler Perry,2400,Eugene Levy,1200,Denise Richards,1200,11581.0
Drumline,http://www.imdb.com/title/tt0303933/?ref_=fn_tt_tt_1,2000.0,Charles Stone III,30,Nick Cannon,598,Zoe Saldana,8200,Orlando Jones,9300,19904.0
Selma,http://www.imdb.com/title/tt1020072/?ref_=fn_tt_tt_1,22000.0,Ava DuVernay,169,David Oyelowo,1000,Carmen Ejogo,379,Jim France,1,7400.0
Obsessed,http://www.imdb.com/title/tt1198138/?ref_=fn_tt_tt_1,2700.0,Steve Shill,21,Idris Elba,8400,Beyonc Knowles,1500,Ali Larter,2200,15532.0
Return to Never Land,http://www.imdb.com/title/tt0280030/?ref_=fn_tt_tt_1,306.0,Robin Budd,2,Harriet Owen,2,Blayne Weaver,79,Corey Burton,141,9328.0
Edward Scissorhands,http://www.imdb.com/title/tt0099487/?ref_=fn_tt_tt_1,16000.0,Tim Burton,13000,Johnny Depp,40000,Winona Ryder,3500,Dianne Wiest,975,51790.0
The Jungle Book 2,http://www.imdb.com/title/tt0283426/?ref_=fn_tt_tt_1,235.0,Steve Trenbirth,1,John Goodman,3200,Haley Joel Osment,3000,Mae Whitman,3100,15205.0
Me Before You,http://www.imdb.com/title/tt2674426/?ref_=fn_tt_tt_1,69000.0,Thea Sharrock,20,Sam Claflin,11000,Vanessa Kirby,93,Emilia Clarke,10000,29769.0
The Last Song,http://www.imdb.com/title/tt1294226/?ref_=fn_tt_tt_1,10000.0,Julie Anne Robinson,30,Miley Cyrus,4500,Greg Kinnear,1500,Bobby Coleman,357,22561.0
